Orden,Clase de orden,Texto breve,Ce.emplazam.,Grupo planif.,Aviso,Cst.tot.reales,Status sistema,Fecha creación,Fecha fin real,Fecha ref.,Ubicac.técnica,Descripción,region,Dia_promedio,Grupo,asignacion_equipos
70000749,Preventivo,Condensador cava congelacion N°01,C110,frigoristas,,41768,Cerrado,2025-06-24,2025-07-24,25/07/2025,1000-C110-N00-CUAMAQ,condensador cava congelacion n°01,Antioquia,30,Cavas,Cava de congelacion
70000750,Preventivo,Evaporador cava refrigeracion N°01,C110,frigoristas,,89656,Cerrado,2025-06-24,,29/07/2025,1000-C110-N00-CAVREF,evaporador cava refrigeracion n°01,Antioquia,0,Cavas,Cava de refrigeracion
70000751,Preventivo,Condensador cava refrigeracion N°01,C110,frigoristas,,55691,Cerrado,2025-06-24,2025-07-24,25/07/2025,1000-C110-N00-CUAMAQ,condensador cava refrigeracion n°01,Antioquia,30,Cavas,Cava de refrigeracion
70000752,Preventivo,Vitrina congelacion N°01,C110,frigoristas,,55691,Cerrado,2025-06-24,,30/07/2025,1000-C110-N00-SAGEPV,vitrina congelacion n°01,Antioquia,0,Vitrinas,Vitrina congelacion
70000753,Preventivo,Evaporador procesos N°01,C110,frigoristas,,41768,Cerrado,2025-06-24,,29/07/2025,1000-C110-N00-SAPRPV,evaporador procesos n°01,Antioquia,0,Cavas,
70000754,Preventivo,Freidora electrica N°01,C110,electromecanico,,111382,Cerrado,2025-06-24,2025-07-18,25/07/2025,1000-C110-N00-PORCPR-001,freidora electrica n°01,Antioquia,24,equipos de coccion,Freidora electrica
70000755,Preventivo,Freidora electrica N°02,C110,electromecanico,,69614,Cerrado,2025-06-24,2025-07-18,25/07/2025,1000-C110-N00-PORCPR-001,freidora electrica n°02,Antioquia,24,equipos de coccion,Freidora electrica
70000756,Preventivo,Plancha N°01,C110,electromecanico,,55691,Cerrado,2025-06-24,2025-07-21,29/07/2025,1000-C110-N00-PORCPR-001,plancha n°01,Antioquia,27,equipos de coccion,Plancha
70000757,Preventivo,Fogon a gas N°01,C110,electromecanico,,55691,Cerrado,2025-06-24,2025-07-17,26/07/2025,1000-C110-N00-PORCPR-001,fogon a gas n°01,Antioquia,23,equipos de coccion,Fogon a gas
70000758,Preventivo,Campana extractora,C110,electromecanico,,83537,Cerrado,2025-06-24,2025-07-27,31/07/2025,1000-C110-N00-PORCPR,campana extractora,Antioquia,33,equipos de coccion,Extractor
70000759,Preventivo,Sierra sin fin,C110,electromecanico,,167074,Cerrado,2025-06-24,2025-07-17,26/07/2025,1000-C110-N00-SAPRPV,sierra sin fin,Antioquia,23,Equipos de corte,Sierras sin fin
70000760,Preventivo,Molino,C110,electromecanico,,55691,Cerrado,2025-06-24,,25/07/2025,1000-C110-N00-SAPRPV,molino,Antioquia,0,Molino,Molino
70000761,Preventivo,Tajadora,C110,electromecanico,,55691,Cerrado,2025-06-24,,26/07/2025,1000-C110-N00-SAPRPV,tajadora,Antioquia,0,Equipos de corte,Tajadora
70000780,Preventivo,Freidora electrica N°01,C250,electromecanico,,139228,Cerrado,2025-06-25,2025-07-16,28/07/2025,1000-C250-N00-PORCPR-001,freidora electrica n°01,Zona Costera,21,equipos de coccion,Freidora electrica
70000781,Preventivo,Freidora electrica N°02,C250,electromecanico,,55691,Cerrado,2025-06-25,2025-07-17,24/07/2025,1000-C250-N00-PORCPR-001,freidora electrica n°02,Zona Costera,22,equipos de coccion,Freidora electrica
70000782,Preventivo,Plancha N°01,C250,electromecanico,,55691,Cerrado,2025-06-25,2025-07-17,24/07/2025,1000-C250-N00-PORCPR-001,plancha n°01,Zona Costera,22,equipos de coccion,Plancha
70000783,Preventivo,Fogon a gas N°01,C250,electromecanico,,27846,Cerrado,2025-06-25,2025-07-17,24/07/2025,1000-C250-N00-PORCPR-001,fogon a gas n°01,Zona Costera,22,equipos de coccion,Fogon a gas
70000784,Preventivo,Campana extractora,C250,electromecanico,,55691,Cerrado,2025-06-25,2025-07-18,24/07/2025,1000-C250-N00-PORCPR,campana extractora,Zona Costera,23,equipos de coccion,Extractor
70000785,Preventivo,Sierra sin fin,C250,electromecanico,,343824,Cerrado,2025-06-25,2025-07-16,24/07/2025,1000-C250-N00-SAPRPV,sierra sin fin,Zona Costera,21,Equipos de corte,Sierras sin fin
70000786,Preventivo,Molino,C250,electromecanico,,182811,Cerrado,2025-06-25,2025-07-17,24/07/2025,1000-C250-N00-SAPRPV,molino,Zona Costera,22,Molino,Molino
70000787,Preventivo,Tajadora,C250,electromecanico,,55691,Cerrado,2025-06-25,2025-07-17,24/07/2025,1000-C250-N00-SAPRPV,tajadora,Zona Costera,22,Equipos de corte,Tajadora
70000788,Preventivo,Nevera horizontal N°01,C250,frigoristas,,21902,Cerrado,2025-06-25,2025-07-31,31/07/2025,1000-C250-N00-PORCPR-001,nevera horizontal n°01,Zona Costera,36,Neveras,Nevera horizontal
70000789,Preventivo,Nevera vertical congelacion N°01,C250,frigoristas,,14601,Cerrado,2025-06-25,2025-07-31,31/07/2025,1000-C250-N00-PORCPR-001,nevera vertical congelacion n°01,Zona Costera,36,Neveras,Nevera vertical congelacion
70000790,Preventivo,Nevera vertical refrigeracion N°01,C250,frigoristas,,14601,Cerrado,2025-06-25,2025-07-31,31/07/2025,1000-C250-N00-PORCPR-001,nevera vertical refrigeracion n°01,Zona Costera,36,Neveras,Nevera vertical refrigeracion
70000791,Preventivo,Aire acondicionado msplit - casette N°01,C250,frigoristas,,36503,Cerrado,2025-06-25,2025-08-01,01/08/2025,1000-C250-N00-PORCPR-002,aire acondicionado msplit - casette n°01,Zona Costera,37,Aires Acondicionados,Aires Acondicionados
70000792,Preventivo,Aire acondicionado central,C250,frigoristas,,73005,Cerrado,2025-06-25,2025-08-01,01/08/2025,1000-C250-N01-CUAMAQ,aire acondicionado central,Zona Costera,37,Aires Acondicionados,Aires Acondicionados
70000793,Preventivo,Evaporador cava refrigeracion N°01,C250,frigoristas,,312500,Cerrado,2025-06-25,2025-07-31,01/08/2025,1000-C250-N00-CAVREF,evaporador cava refrigeracion n°01,Zona Costera,36,Cavas,Cava de refrigeracion
70000794,Preventivo,Condensador cava refrigeracion N°01,C250,frigoristas,,58404,Cerrado,2025-06-25,2025-07-31,31/07/2025,1000-C250-N01-CUAMAQ,condensador cava refrigeracion n°01,Zona Costera,36,Cavas,Cava de refrigeracion
70000795,Preventivo,Evaporador cava congelacion N°01,C250,frigoristas,,29202,Cerrado,2025-06-25,2025-07-31,31/07/2025,1000-C250-N00-CAVCON,evaporador cava congelacion n°01,Zona Costera,36,Cavas,Cava de congelacion
70000796,Preventivo,Condensador cava congelacion N°01,C250,frigoristas,,14601,Cerrado,2025-06-25,2025-07-31,31/07/2025,1000-C250-N01-CUAMAQ,condensador cava congelacion n°01,Zona Costera,36,Cavas,Cava de congelacion
70000797,Preventivo,Vitrina congelacion N°01,C250,frigoristas,,31092,Cerrado,2025-06-25,,04/08/2025,1000-C250-N00-SAGEPV,vitrina congelacion n°01,Zona Costera,0,Vitrinas,Vitrina congelacion
70000798,Preventivo,Vitrina refrigeracion N°01,C250,frigoristas,,14601,Cerrado,2025-06-25,,04/08/2025,1000-C250-N00-SAGEPV,vitrina refrigeracion n°01,Zona Costera,0,Vitrinas,Vitrinas refrigeracion
70000799,Preventivo,Vitrina refrigeracion N°02,C250,frigoristas,,14601,Cerrado,2025-06-25,2025-07-01,06/08/2025,1000-C250-N00-SAGEPV,vitrina refrigeracion n°02,Zona Costera,6,Vitrinas,Vitrinas refrigeracion
70000800,Preventivo,Vitrina refrigeracion N°03,C250,frigoristas,,14601,Cerrado,2025-06-25,2025-07-01,06/08/2025,1000-C250-N00-SAGEPV,vitrina refrigeracion n°03,Zona Costera,6,Vitrinas,Vitrinas refrigeracion
70000801,Preventivo,Vitrina refrigeracion N°04,C250,frigoristas,,14601,Cerrado,2025-06-25,2025-07-01,06/08/2025,1000-C250-N00-SAGEPV,vitrina refrigeracion n°04,Zona Costera,6,Vitrinas,Vitrinas refrigeracion
70000802,Preventivo,Vitrina refrigeracion N°05,C250,frigoristas,,7301,Cerrado,2025-06-25,2025-08-01,06/08/2025,1000-C250-N00-SAGEPV,vitrina refrigeracion n°05,Zona Costera,37,Vitrinas,Vitrinas refrigeracion
70000803,Preventivo,Vitrina refrigeracion N°06,C250,frigoristas,,0,Cerrado,2025-06-25,2025-08-01,06/08/2025,1000-C250-N00-SAGEPV,vitrina refrigeracion n°06,Zona Costera,37,Vitrinas,Vitrinas refrigeracion
70000804,Preventivo,Condensadora Lineal Vitrinas N°01,C250,frigoristas,,0,Cerrado,2025-06-25,,06/08/2025,1000-C250-N01-CUAMAQ,condensadora lineal vitrinas n°01,Zona Costera,0,Vitrinas,Vitrinas refrigeracion
70000805,Preventivo,Condensadora Lineal Vitrinas N°02,C250,frigoristas,,0,Cerrado,2025-06-25,,06/08/2025,1000-C250-N01-CUAMAQ,condensadora lineal vitrinas n°02,Zona Costera,0,Vitrinas,Vitrinas refrigeracion
70000806,Preventivo,Vitrina refrigeracion N°01,C270,frigoristas,,27846,Cerrado,2025-06-25,,28/07/2025,1000-C270-N00-SAGEPV,vitrina refrigeracion n°01,Zona Costera,0,Vitrinas,Vitrinas refrigeracion
70000807,Preventivo,Vitrina refrigeracion N°02,C270,frigoristas,,27846,Cerrado,2025-06-25,,28/07/2025,1000-C270-N00-SAGEPV,vitrina refrigeracion n°02,Zona Costera,0,Vitrinas,Vitrinas refrigeracion
70000808,Preventivo,Vitrina refrigeracion N°03,C270,frigoristas,,27846,Cerrado,2025-06-25,,28/07/2025,1000-C270-N00-SAGEPV,vitrina refrigeracion n°03,Zona Costera,0,Vitrinas,Vitrinas refrigeracion
70000809,Preventivo,Vitrina refrigeracion N°04,C270,frigoristas,,27846,Cerrado,2025-06-25,,28/07/2025,1000-C270-N00-SAGEPV,vitrina refrigeracion n°04,Zona Costera,0,Vitrinas,Vitrinas refrigeracion
70000810,Preventivo,Vitrina congelacion N°01,C270,frigoristas,,111382,Cerrado,2025-06-25,2025-07-26,27/07/2025,1000-C270-N00-SAGEPV,vitrina congelacion n°01,Zona Costera,31,Vitrinas,Vitrina congelacion
70000811,Preventivo,Vitrina congelacion N°02,C270,frigoristas,,55691,Cerrado,2025-06-25,,26/07/2025,1000-C270-N00-SAGEPV,vitrina congelacion n°02,Zona Costera,0,Vitrinas,Vitrina congelacion
70000812,Preventivo,Evaporador procesos N°01,C270,frigoristas,,27846,Cerrado,2025-06-25,,27/07/2025,1000-C270-N00-SAPRPV,evaporador procesos n°01,Zona Costera,0,Cavas,
70000813,Preventivo,Evaporador sala de acopio N°01,C270,frigoristas,,27846,Cerrado,2025-06-25,,27/07/2025,1000-C270-N00-SADAPI,evaporador sala de acopio n°01,Zona Costera,0,Cavas,
70000814,Preventivo,Evaporador cava refrigeracion N°01,C270,frigoristas,,55691,Cerrado,2025-06-25,,27/07/2025,1000-C270-N00-CAVREF,evaporador cava refrigeracion n°01,Zona Costera,0,Cavas,Cava de refrigeracion
70000815,Preventivo,Evaporador cava congelacion N°01,C270,frigoristas,,27846,Cerrado,2025-06-25,,26/07/2025,1000-C270-N00-CAVCON,evaporador cava congelacion n°01,Zona Costera,0,Cavas,Cava de congelacion
70000816,Preventivo,Condensador cava congelacion N°01,C270,frigoristas,,55691,Cerrado,2025-06-25,,26/07/2025,1000-C270-N00-CUAMAQ,condensador cava congelacion n°01,Zona Costera,0,Cavas,Cava de congelacion
70000817,Preventivo,Cortina de aire N°01,C270,frigoristas,,111382,Cerrado,2025-06-25,,27/07/2025,1000-C270-N00-ZINGPV,cortina de aire n°01,Zona Costera,0,Aires Acondicionados,Aires Acondicionados
70000818,Preventivo,Cortina de aire N°02,C270,frigoristas,,111382,Cerrado,2025-06-25,,27/07/2025,1000-C270-N00-ZINGPV,cortina de aire n°02,Zona Costera,0,Aires Acondicionados,Aires Acondicionados
70000819,Preventivo,Aire acondicionado central,C270,frigoristas,,167074,Cerrado,2025-06-25,,29/07/2025,1000-C270-N00-CUAMAQ,aire acondicionado central,Zona Costera,0,Aires Acondicionados,Aires Acondicionados
70000820,Preventivo,Puerta automatica N°01,C270,electromecanico,,2920,Cerrado,2025-06-25,2025-08-03,06/08/2025,1000-C270-N00-ZINGPV,puerta automatica n°01,Zona Costera,39,puertas automáticas,
70000821,Preventivo,Puerta automatica N°02,C270,electromecanico,,2920,Cerrado,2025-06-25,2025-08-03,06/08/2025,1000-C270-N00-ZINGPV,puerta automatica n°02,Zona Costera,39,puertas automáticas,
70000822,Preventivo,Puerta automatica N°03,C270,electromecanico,,2920,Cerrado,2025-06-25,2025-08-03,06/08/2025,1000-C270-N00-ZINGPV,puerta automatica n°03,Zona Costera,39,puertas automáticas,
70000823,Preventivo,Puerta automatica N°04,C270,electromecanico,,0,Cerrado,2025-06-25,2025-08-03,06/08/2025,1000-C270-N00-ZINGPV,puerta automatica n°04,Zona Costera,39,puertas automáticas,
70000824,Preventivo,Puerta automatica N°05,C270,electromecanico,,2920,Cerrado,2025-06-25,2025-08-03,06/08/2025,1000-C270-N00-ZINGPV,puerta automatica n°05,Zona Costera,39,puertas automáticas,
70000825,Preventivo,Sierra sin fin,C270,electromecanico,,43803,Cerrado,2025-06-25,2025-08-01,06/08/2025,1000-C270-N00-SAPRPV,sierra sin fin,Zona Costera,37,Equipos de corte,Sierras sin fin
70000826,Preventivo,Tajadora,C270,electromecanico,,0,Cerrado,2025-06-25,,06/08/2025,1000-C270-N00-SAPRPV,tajadora,Zona Costera,0,Equipos de corte,Tajadora
70000827,Preventivo,Molino,C270,electromecanico,,29202,Cerrado,2025-06-25,2025-08-03,06/08/2025,1000-C270-N00-SAPRPV,molino,Zona Costera,39,Molino,Molino
70000828,Preventivo,Planta electrica,C270,electromecanico,,2078850,Cerrado,2025-06-25,2025-08-03,06/08/2025,1000-C270-N00-CUAMAQ,planta electrica,Zona Costera,39,Respaldo electrico,Planta electrica
70000829,Preventivo,Plancha N°01,C260,electromecanico,,55691,Cerrado,2025-06-25,2025-07-23,08/08/2025,1000-C260-N00-PORCPR-001,plancha n°01,Zona Costera,28,equipos de coccion,Plancha
70000830,Preventivo,Freidora a gas N°01,C260,electromecanico,,27846,Cerrado,2025-06-25,2025-07-23,24/07/2025,1000-C260-N00-PORCPR-001,freidora a gas n°01,Zona Costera,28,equipos de coccion,Freidora a gas
70000831,Preventivo,Campana extractora,C260,electromecanico,,55691,Cerrado,2025-06-25,2025-07-19,24/07/2025,1000-C260-N00-PORCPR,campana extractora,Zona Costera,24,equipos de coccion,Extractor
70000832,Preventivo,Sierra sin fin,C260,electromecanico,,201517,Cerrado,2025-06-25,2025-07-22,24/07/2025,1000-C260-N00-SAPRPV,sierra sin fin,Zona Costera,27,Equipos de corte,Sierras sin fin
70000833,Preventivo,Molino,C260,electromecanico,,139228,Cerrado,2025-06-25,2025-07-17,24/07/2025,1000-C260-N00-SAPRPV,molino,Zona Costera,22,Molino,Molino
70000834,Preventivo,Tajadora,C260,electromecanico,,111382,Cerrado,2025-06-25,2025-07-23,24/07/2025,1000-C260-N00-SAPRPV,tajadora,Zona Costera,28,Equipos de corte,Tajadora
70000835,Preventivo,Planta electrica,C260,electromecanico,,2119262,Cerrado,2025-06-25,2025-07-22,28/07/2025,1000-C260-N00-CUAMAQ,planta electrica,Zona Costera,27,Respaldo electrico,Planta electrica
70000836,Preventivo,Balanza colgante N°01,C270,metrologia,,14601,Cerrado,2025-06-25,,05/08/2025,1000-C270-N00-SAGEPV-002,balanza colgante n°01,Zona Costera,0,Balanza colgante,Balanza colgante
70000837,Preventivo,Balanza colgante N°02,C270,metrologia,,14601,Cerrado,2025-06-25,,05/08/2025,1000-C270-N00-SAGEPV-002,balanza colgante n°02,Zona Costera,0,Balanza colgante,Balanza colgante
70000838,Preventivo,Balanza colgante N°03,C270,metrologia,,15627,Cerrado,2025-06-25,,05/08/2025,1000-C270-N00-SAGEPV-002,balanza colgante n°03,Zona Costera,0,Balanza colgante,Balanza colgante
70000839,Preventivo,Balanza colgante N°04,C270,metrologia,,14601,Cerrado,2025-06-25,,05/08/2025,1000-C270-N00-SAGEPV-002,balanza colgante n°04,Zona Costera,0,Balanza colgante,Balanza colgante
70000840,Preventivo,Balanza colgante N°05,C270,metrologia,,21902,Cerrado,2025-06-25,,05/08/2025,1000-C270-N00-SAGEPV-002,balanza colgante n°05,Zona Costera,0,Balanza colgante,Balanza colgante
70000841,Preventivo,Balanza colgante N°06,C270,metrologia,,29228,Cerrado,2025-06-25,,05/08/2025,1000-C270-N00-SAGEPV-002,balanza colgante n°06,Zona Costera,0,Balanza colgante,Balanza colgante
70000842,Preventivo,Balanza colgante N°07,C270,metrologia,,21902,Cerrado,2025-06-25,,05/08/2025,1000-C270-N00-SAGEPV-002,balanza colgante n°07,Zona Costera,0,Balanza colgante,Balanza colgante
70000843,Preventivo,Balanza colgante N°08,C270,metrologia,,21902,Cerrado,2025-06-25,,05/08/2025,1000-C270-N00-SAGEPV-002,balanza colgante n°08,Zona Costera,0,Balanza colgante,Balanza colgante
70000844,Preventivo,Balanza colgante N°09,C270,metrologia,,21902,Cerrado,2025-06-25,,05/08/2025,1000-C270-N00-SAGEPV-002,balanza colgante n°09,Zona Costera,0,Balanza colgante,Balanza colgante
70000845,Preventivo,Balanza colgante N°10,C270,metrologia,,21902,Cerrado,2025-06-25,,05/08/2025,1000-C270-N00-SAGEPV-002,balanza colgante n°10,Zona Costera,0,Balanza colgante,Balanza colgante
70000846,Preventivo,Bascula plataforma,C270,metrologia,,14601,Cerrado,2025-06-25,,05/08/2025,1000-C270-N00-PAINPV,bascula plataforma,Zona Costera,0,Otras Balanzas,Balanza plataforma
70000847,Preventivo,Balanza repeso N°01,C270,metrologia,,14601,Cerrado,2025-06-25,,05/08/2025,1000-C270-N00-SAGEPV-001,balanza repeso n°01,Zona Costera,0,Otras Balanzas,Balanza repeso
70000848,Preventivo,Balanza colgante N°01,C260,metrologia,,41768,Cerrado,2025-06-25,,04/08/2025,1000-C260-N00-SAGEPV-002,balanza colgante n°01,Zona Costera,0,Balanza colgante,Balanza colgante
70000849,Preventivo,Balanza colgante N°02,C260,metrologia,,41768,Cerrado,2025-06-25,,26/07/2025,1000-C260-N00-SAGEPV-002,balanza colgante n°02,Zona Costera,0,Balanza colgante,Balanza colgante
70000850,Preventivo,Balanza colgante N°03,C260,metrologia,,14601,Cerrado,2025-06-25,,27/07/2025,1000-C260-N00-SAGEPV-002,balanza colgante n°03,Zona Costera,0,Balanza colgante,Balanza colgante
70000851,Preventivo,Balanza colgante N°04,C260,metrologia,,14601,Cerrado,2025-06-25,,27/07/2025,1000-C260-N00-SAGEPV-002,balanza colgante n°04,Zona Costera,0,Balanza colgante,Balanza colgante
70000852,Preventivo,Balanza colgante N°05,C260,metrologia,,21902,Cerrado,2025-06-25,,04/08/2025,1000-C260-N00-SAGEPV-002,balanza colgante n°05,Zona Costera,0,Balanza colgante,Balanza colgante
70000853,Preventivo,Balanza colgante N°06,C260,metrologia,,21902,Cerrado,2025-06-25,,04/08/2025,1000-C260-N00-SAGEPV-002,balanza colgante n°06,Zona Costera,0,Balanza colgante,Balanza colgante
70000854,Preventivo,Balanza colgante N°07,C260,metrologia,,21902,Cerrado,2025-06-25,,27/07/2025,1000-C260-N00-SAGEPV-002,balanza colgante n°07,Zona Costera,0,Balanza colgante,Balanza colgante
70000855,Preventivo,Balanza colgante N°08,C260,metrologia,,21902,Cerrado,2025-06-25,,27/07/2025,1000-C260-N00-SAGEPV-002,balanza colgante n°08,Zona Costera,0,Balanza colgante,Balanza colgante
70000856,Preventivo,Balanza colgante N°09,C260,metrologia,,21902,Cerrado,2025-06-25,,27/07/2025,1000-C260-N00-SAGEPV-002,balanza colgante n°09,Zona Costera,0,Balanza colgante,Balanza colgante
70000857,Preventivo,Balanza colgante N°10,C260,metrologia,,21902,Cerrado,2025-06-25,,27/07/2025,1000-C260-N00-SAGEPV-002,balanza colgante n°10,Zona Costera,0,Balanza colgante,Balanza colgante
70000858,Preventivo,Bascula plataforma,C260,metrologia,,14601,Cerrado,2025-06-25,,27/07/2025,1000-C260-N00-PAINPV,bascula plataforma,Zona Costera,0,Otras Balanzas,Balanza plataforma
70000859,Preventivo,Balanza etiquetadora,C260,metrologia,,21902,Cerrado,2025-06-25,,27/07/2025,1000-C260-N00-SAPRPV,balanza etiquetadora,Zona Costera,0,Otras Balanzas,Balanzas etiqueta
70000860,Preventivo,Balanza repeso N°01,C260,metrologia,,14601,Cerrado,2025-06-25,,27/07/2025,1000-C260-N00-SAGEPV-001,balanza repeso n°01,Zona Costera,0,Otras Balanzas,Balanza repeso
70000861,Preventivo,Nevera domestica N°01,C260,frigoristas,,55691,Cerrado,2025-06-25,2025-07-23,29/07/2025,1000-C260-N00-PORCPR-001,nevera domestica n°01,Zona Costera,28,Neveras,Nevera domestica
70000862,Preventivo,Aire acondicionado central,C260,frigoristas,,111382,Cerrado,2025-06-25,,25/07/2025,1000-C260-N00-PRQDRO-001,aire acondicionado central,Zona Costera,0,Aires Acondicionados,Aires Acondicionados
70000863,Preventivo,Evaporador cava refrigeracion N°01,C260,frigoristas,,140721,Cerrado,2025-06-25,,25/07/2025,1000-C260-N00-CAVREF,evaporador cava refrigeracion n°01,Zona Costera,0,Cavas,Cava de refrigeracion
70000864,Preventivo,Condensador cava refrigeracion N°01,C260,frigoristas,,27846,Cerrado,2025-06-25,2025-07-19,29/07/2025,1000-C260-N00-CUAMAQ,condensador cava refrigeracion n°01,Zona Costera,24,Cavas,Cava de refrigeracion
70000865,Preventivo,Unidad refrigeracion N°01,C260,frigoristas,,41768,Cerrado,2025-06-25,,31/07/2025,1000-C260-N00-CUAMAQ,unidad refrigeracion n°01,Zona Costera,0,Cavas,Cava de refrigeracion
70000866,Preventivo,Evaporador cava congelacion N°01,C260,frigoristas,,228209,Cerrado,2025-06-25,,25/07/2025,1000-C260-N00-CAVCON,evaporador cava congelacion n°01,Zona Costera,0,Cavas,Cava de congelacion
70000867,Preventivo,Condensador cava congelacion N°01,C260,frigoristas,,41768,Cerrado,2025-06-25,2025-07-19,29/07/2025,1000-C260-N00-CUAMAQ,condensador cava congelacion n°01,Zona Costera,24,Cavas,Cava de congelacion
70000868,Preventivo,Unidad congelacion N°01,C260,frigoristas,,55691,Cerrado,2025-06-25,2025-07-22,29/07/2025,1000-C260-N00-CUAMAQ,unidad congelacion n°01,Zona Costera,27,Cavas,Cava de congelacion
70000869,Preventivo,Vitrina refrigeracion N°01,C260,frigoristas,,55691,Cerrado,2025-06-25,2025-07-23,29/07/2025,1000-C260-N00-SAGEPV,vitrina refrigeracion n°01,Zona Costera,28,Vitrinas,Vitrinas refrigeracion
70000870,Preventivo,Vitrina refrigeracion N°02,C260,frigoristas,,27846,Cerrado,2025-06-25,2025-07-23,29/07/2025,1000-C260-N00-SAGEPV,vitrina refrigeracion n°02,Zona Costera,28,Vitrinas,Vitrinas refrigeracion
