Material,Centro,Motivo movimiento,Clase de movimiento,Fecha contabiliz.,Impte.mon.local,Orden,Pedido,Almacén,Texto breve material,Cantidad en UM ped.,Cantidad,Grupo planif.,Clase de pedido
17001844,P100,0,Salida Material orden,12/06/2025,125248,70000264,,P124,Thermofilm liso 15cm,0,12.0,Frigoristas,Material
17001846,P100,0,Salida Material orden,16/06/2025,1400,70000352,,P124,Terminal anillo amar 5.5-5 5/16 10-12AWG,0,4.0,Electromecanico,Material
17001846,P100,0,Salida Material orden,16/06/2025,2100,70000353,,P124,Terminal anillo amar 5.5-5 5/16 10-12AWG,0,6.0,Electromecanico,Material
17001850,P100,0,Salida Material orden,14/10/2025,47058,70002177,,P124,Thinner corriente x gal,0,2.0,Electromecanico,Material
17001850,P100,0,Salida Material orden,30/09/2025,47058,70001980,,P124,Thinner corriente x gal,0,2.0,Electromecanico,Material
17001857,P100,0,Salida Material orden,20/10/2025,46871,70002016,,P124,Tinner extra x gal,0,2.0,Electromecanico,Material
17001857,P100,0,Salida Material orden,20/10/2025,46872,70002018,,P124,Tinner extra x gal,0,2.0,Electromecanico,Material
17001857,P100,0,Salida Material orden,09/10/2025,117179,60003982,,P124,Tinner extra x gal,0,5.0,Infraestructura,Material
17001857,P100,0,Salida Material orden,08/10/2025,46871,70002916,,P124,Tinner extra x gal,0,2.0,Infraestructura,Material
17001857,P100,0,Salida Material orden,06/10/2025,46872,60003898,,P124,Tinner extra x gal,0,2.0,Infraestructura,Material
17001857,P100,0,Salida Material orden,26/06/2025,111714,70000634,,P124,Tinner extra x gal,0,5.0,Electromecanico,Material
17001857,P100,0,Salida Material orden,24/06/2025,22343,70000634,,P124,Tinner extra x gal,0,1.0,Electromecanico,Material
17001857,P100,0,Salida Material orden,18/06/2025,109244,70000451,,P124,Tinner extra x gal,0,5.0,Electromecanico,Material
17001857,P100,0,Salida Material orden,13/06/2025,65546,70000446,,P124,Tinner extra x gal,0,3.0,Electromecanico,Material
17001857,P100,0,Salida Material orden,10/06/2025,21849,70000473,,P124,Tinner extra x gal,0,1.0,Electromecanico,Material
17001857,P100,0,Salida Material orden,10/06/2025,21849,70000473,,P124,Tinner extra x gal,0,1.0,Electromecanico,Material
17001857,P100,0,Salida Material orden,09/06/2025,21849,70000439,,P124,Tinner extra x gal,0,1.0,Infraestructura,Material
17001862,P100,0,Salida Material orden,16/06/2025,76127,70000352,,P124,Toma aereo 3p+t IP67 16A 250V,0,1.0,Electromecanico,Material
17001862,P100,0,Salida Material orden,11/06/2025,76127,70000577,,P124,Toma aereo 3p+t IP67 16A 250V,0,1.0,Electromecanico,Material
17001862,P100,0,Salida Material orden,11/06/2025,76127,70000605,,P124,Toma aereo 3p+t IP67 16A 250V,0,1.0,Electromecanico,Material
17001862,P100,0,Salida Material orden,11/06/2025,76127,70000495,,P124,Toma aereo 3p+t IP67 16A 250V,0,1.0,Electromecanico,Material
17001862,P100,0,Salida Material orden,11/06/2025,76127,70000523,,P124,Toma aereo 3p+t IP67 16A 250V,0,1.0,Electromecanico,Material
17001862,P100,0,Salida Material orden,11/06/2025,76127,70000613,,P124,Toma aereo 3p+t IP67 16A 250V,0,1.0,Electromecanico,Material
17001870,P100,0,Salida Material orden,14/10/2025,8181,60004015,,P124,Toma doble p/tierra 15A 125V,0,3.0,Electromecanico,Material
17001870,P100,0,Salida Material orden,01/09/2025,6334,60003016,,P124,Toma doble p/tierra 15A 125V,0,2.0,Electromecanico,Material
17001870,P100,0,Salida Material orden,26/08/2025,6334,70001376,,P124,Toma doble p/tierra 15A 125V,0,2.0,Electromecanico,Material
17001870,P100,0,Salida Material orden,12/06/2025,5159,70000473,,P124,Toma doble p/tierra 15A 125V,0,1.0,Electromecanico,Material
17001871,P100,0,Salida Material orden,16/06/2025,57911,70000352,,P124,Clavija 3p+t IP67 16A 250V,0,1.0,Electromecanico,Material
17001871,P100,0,Salida Material orden,11/06/2025,57911,70000613,,P124,Clavija 3p+t IP67 16A 250V,0,1.0,Electromecanico,Material
17001871,P100,0,Salida Material orden,11/06/2025,57911,70000523,,P124,Clavija 3p+t IP67 16A 250V,0,1.0,Electromecanico,Material
17001871,P100,0,Salida Material orden,11/06/2025,57911,70000577,,P124,Clavija 3p+t IP67 16A 250V,0,1.0,Electromecanico,Material
17001871,P100,0,Salida Material orden,11/06/2025,57911,70000605,,P124,Clavija 3p+t IP67 16A 250V,0,1.0,Electromecanico,Material
17001871,P100,0,Salida Material orden,11/06/2025,57911,70000577,,P124,Clavija 3p+t IP67 16A 250V,0,1.0,Electromecanico,Material
17001871,P100,0,Salida Material orden,11/06/2025,57911,70000495,,P124,Clavija 3p+t IP67 16A 250V,0,1.0,Electromecanico,Material
17001874,P100,0,Salida Material orden,28/08/2025,20538,60002909,,P124,Toma suiche 15A,0,1.0,Infraestructura,Material
17001894,P100,0,Salida Material orden,26/06/2025,3630,60000966,,P124,"Tornillo avell bris inox ¼""x1 ¼""",0,4.0,Frigoristas,Material
17001943,P100,0,Salida Material orden,22/10/2025,4535,70002898,,P124,Tornillo bris inox 8mmx30mm,0,8.0,Metrologia,Material
17001943,P100,0,Salida Material orden,05/09/2025,4534,70002087,,P124,Tornillo bris inox 8mmx30mm,0,8.0,Metrologia,Material
17001943,P100,0,Salida Material orden,28/08/2025,4534,70001479,,P124,Tornillo bris inox 8mmx30mm,0,8.0,Metrologia,Material
17001943,P100,0,Salida Material orden,26/08/2025,5668,60002888,,P124,Tornillo bris inox 8mmx30mm,0,10.0,Metrologia,Material
17001967,P100,0,Salida Material orden,30/09/2025,280,60002636,,P124,"Tornillo ensamble drywall N°8 x 1½""",0,10.0,Infraestructura,Material
17001971,P100,0,Salida Material orden,12/08/2025,12,70001459,,P124,"Tornillo estrella galv 5/32""x1""",0,12.0,Frigoristas,Material
17001980,P100,0,Salida Material orden,29/09/2025,1344,60003740,,P124,"Tornillo estrella golo galv N°14 x 1""",0,8.0,Infraestructura,Material
17001980,P100,0,Salida Material orden,29/09/2025,1344,60003742,,P124,"Tornillo estrella golo galv N°14 x 1""",0,8.0,Infraestructura,Material
17001982,P100,0,Salida Material orden,16/05/2025,5550,60000679,,P124,"Tornillo goloso inox de 3/16"" x 1""",0,15.0,Frigoristas,Material
17002013,P100,0,Salida Material orden,09/09/2025,4068,70001619,,P124,"Tornillo hex inox ¼""x¾""",0,18.0,Frigoristas,Material
17002014,P100,0,Salida Material orden,21/10/2025,1859,70002834,,P124,"Tornillo hex inox ¼""x1""",0,10.0,Frigoristas,Material
17002014,P100,0,Salida Material orden,16/09/2025,1116,60003406,,P124,"Tornillo hex inox ¼""x1""",0,6.0,Frigoristas,Material
17002014,P100,0,Salida Material orden,12/06/2025,788,70000264,,P124,"Tornillo hex inox ¼""x1""",0,4.0,Frigoristas,Material
17002039,P100,0,Salida Material orden,28/08/2025,6413,70001503,,P124,Tornillo hex inox 4mmx20mm,0,30.0,Frigoristas,Material
17002043,P100,0,Salida Material orden,14/05/2025,7018,60000203,,P124,"Tornillo hex inox 5/16""x1""",0,20.0,Frigoristas,Material
17002043,P100,0,Salida Material orden,14/05/2025,7018,60000202,,P124,"Tornillo hex inox 5/16""x1""",0,20.0,Frigoristas,Material
17002043,P100,0,Salida Material orden,25/04/2025,7018,60000182,,P124,"Tornillo hex inox 5/16""x1""",0,20.0,Frigoristas,Material
17002047,P100,0,Salida Material orden,14/05/2025,8398,60000202,,P124,"Tornillo hex inox 5/16""x2 ½""",0,10.0,Frigoristas,Material
17002047,P100,0,Salida Material orden,14/05/2025,2519,60000203,,P124,"Tornillo hex inox 5/16""x2 ½""",0,3.0,Frigoristas,Material
17002047,P100,0,Salida Material orden,25/04/2025,8397,60000182,,P124,"Tornillo hex inox 5/16""x2 ½""",0,10.0,Frigoristas,Material
17002052,P100,0,Salida Material orden,20/10/2025,2512,70003086,,P124,Tornillo hex inox 6mmx20mm,0,12.0,Frigoristas,Material
17002067,P100,0,Salida Material orden,06/08/2025,100,60002445,,P124,"Tornillo drywall N°6 x 1""",0,100.0,Infraestructura,Material
17002067,P100,0,Salida Material orden,15/05/2025,200,60000668,,P124,"Tornillo drywall N°6 x 1""",0,200.0,Infraestructura,Material
17002124,P100,0,Salida Material orden,09/05/2025,7227,60000541,,P124,"Tubo flexible cobre ¼""",0,1.0,Frigoristas,Material
17002125,P100,0,Salida Material orden,14/05/2025,16134,60000202,,P124,"Tubo flexible cobre ½""",0,1.0,Frigoristas,Material
17002136,P100,0,Salida Material orden,19/08/2025,73743,60002743,,P124,Tubo led bla t8,0,3.0,Electromecanico,Material
17002136,P100,0,Salida Material orden,12/08/2025,98324,70001715,,P124,Tubo led bla t8,0,4.0,Frigoristas,Material
17002136,P100,0,Salida Material orden,21/07/2025,73743,70000732,,P124,Tubo led bla t8,0,3.0,Frigoristas,Material
17002136,P100,0,Salida Material orden,21/07/2025,24581,70000730,,P124,Tubo led bla t8,0,1.0,Frigoristas,Material
17002136,P100,0,Salida Material orden,14/07/2025,49162,70000713,,P124,Tubo led bla t8,0,2.0,Frigoristas,Material
17002136,P100,0,Salida Material orden,14/07/2025,49162,70000711,,P124,Tubo led bla t8,0,2.0,Frigoristas,Material
17002136,P100,0,Salida Material orden,18/06/2025,49162,70000540,,P124,Tubo led bla t8,0,2.0,Frigoristas,Material
17002136,P100,0,Salida Material orden,18/06/2025,49162,70000567,,P124,Tubo led bla t8,0,2.0,Frigoristas,Material
17002140,P100,0,Salida Material orden,30/09/2025,12954,60002636,,P124,"Tubo presion pvc ½""",0,1.0,Infraestructura,Material
17002140,P100,0,Salida Material orden,01/09/2025,24775,60002815,,P124,"Tubo presion pvc ½""",0,2.0,Infraestructura,Material
17002144,P100,0,Salida Material orden,08/08/2025,3377,60000203,,P124,"Tubo presion pvc 1""",0,1.0,Frigoristas,Material
17002144,P100,0,Salida Material orden,25/04/2025,3377,60000182,,P124,"Tubo presion pvc 1""",0,1.0,Frigoristas,Material
17002211,P100,0,Salida Material orden,17/07/2025,7829,70000863,,P124,"Tuerca hex ciega inox ⅜""",0,4.0,Frigoristas,Material
17002222,P100,0,Salida Material orden,21/10/2025,2430,70002834,,P124,"Tuerca hex inox ¼""",0,10.0,Frigoristas,Material
17002222,P100,0,Salida Material orden,16/09/2025,1458,60003406,,P124,"Tuerca hex inox ¼""",0,6.0,Frigoristas,Material
17002222,P100,0,Salida Material orden,09/09/2025,4374,70001619,,P124,"Tuerca hex inox ¼""",0,18.0,Frigoristas,Material
17002223,P100,0,Salida Material orden,21/10/2025,1630,70002834,,P124,"Tuerca hex inox ⅜""",0,10.0,Frigoristas,Material
17002223,P100,0,Salida Material orden,21/10/2025,978,70002834,,P124,"Tuerca hex inox ⅜""",0,6.0,Frigoristas,Material
17002223,P100,0,Salida Material orden,05/09/2025,1960,70001619,,P124,"Tuerca hex inox ⅜""",0,12.0,Frigoristas,Material
17002223,P100,0,Salida Material orden,23/08/2025,980,60002846,,P124,"Tuerca hex inox ⅜""",0,6.0,Infraestructura,Material
17002223,P100,0,Salida Material orden,14/08/2025,2614,60002660,,P124,"Tuerca hex inox ⅜""",0,16.0,Infraestructura,Material
17002223,P100,0,Salida Material orden,04/08/2025,2709,60002407,,P124,"Tuerca hex inox ⅜""",0,14.0,Frigoristas,Material
17002223,P100,0,Salida Material orden,17/07/2025,774,70000863,,P124,"Tuerca hex inox ⅜""",0,4.0,Frigoristas,Material
17002223,P100,0,Salida Material orden,23/04/2025,7760,60000200,,P124,"Tuerca hex inox ⅜""",0,16.0,Frigoristas,Material
17002230,P100,0,Salida Material orden,15/10/2025,930,70003083,,P124,Tuerca hex inox 4mm,0,30.0,Frigoristas,Material
17002230,P100,0,Salida Material orden,28/08/2025,620,70001503,,P124,Tuerca hex inox 4mm,0,20.0,Frigoristas,Material
17002231,P100,0,Salida Material orden,02/07/2025,1036,70000284,,P124,"Tuerca hex inox 5/16""",0,6.0,Frigoristas,Material
17002231,P100,0,Salida Material orden,26/06/2025,5179,60000204,,P124,"Tuerca hex inox 5/16""",0,30.0,Frigoristas,Material
17002231,P100,0,Salida Material orden,14/05/2025,1727,60000203,,P124,"Tuerca hex inox 5/16""",0,10.0,Frigoristas,Material
17002231,P100,0,Salida Material orden,14/05/2025,1726,60000202,,P124,"Tuerca hex inox 5/16""",0,10.0,Frigoristas,Material
17002231,P100,0,Salida Material orden,25/04/2025,1727,60000182,,P124,"Tuerca hex inox 5/16""",0,10.0,Frigoristas,Material
17002242,P100,0,Salida Material orden,26/06/2025,559,60000966,,P124,"Tuerca hex seguridad inox ¼""",0,4.0,Frigoristas,Material
17002242,P100,0,Salida Material orden,12/06/2025,560,70000264,,P124,"Tuerca hex seguridad inox ¼""",0,4.0,Frigoristas,Material
17002301,P100,0,Salida Material orden,12/06/2025,18600,60000203,,P124,"Union inox ¾""",0,4.0,Frigoristas,Material
17002311,P100,0,Salida Material orden,01/09/2025,1036,60002815,,P124,"Union presion pvc ½""",0,2.0,Infraestructura,Material
17002346,P100,0,Salida Material orden,16/10/2025,2,70002916,,P124,"Union sanitaria pvc 3""",0,2.0,Infraestructura,Material
17002388,P100,0,Salida Material orden,30/09/2025,1635,60002636,,P124,"Valvula bola roscada presion pvc ½""",0,1.0,Infraestructura,Material
17002423,P100,0,Salida Material orden,29/09/2025,71959,60003622,,P124,"Valvula flotador cobre ½""",0,1.0,Infraestructura,Material
17002423,P100,0,Salida Material orden,19/05/2025,72624,60000748,,P124,"Valvula flotador cobre ½""",0,1.0,Infraestructura,Material
17002495,P100,0,Salida Material orden,09/10/2025,7394,60003903,,P124,"Yee sanitario pvc de 2""",0,1.0,Frigoristas,Material
17002515,P100,0,Salida Material orden,02/08/2025,138720,60000205,,P124,Cable rj thhn/thwn N°10 AWG,0,40.0,Frigoristas,Material
17002578,P100,0,Salida Material orden,09/09/2025,8447,70002511,,P124,Hoja lija #150,0,6.0,Infraestructura,Material
17002578,P100,0,Salida Material orden,06/08/2025,1408,60002434,,P124,Hoja lija #150,0,1.0,Infraestructura,Material
17002578,P100,0,Salida Material orden,18/06/2025,9114,70000445,,P124,Hoja lija #150,0,6.0,Infraestructura,Material
17002578,P100,0,Salida Material orden,19/05/2025,4511,60000492,,P124,Hoja lija #150,0,3.0,Infraestructura,Material
17002578,P100,0,Salida Material orden,15/05/2025,15037,60000668,,P124,Hoja lija #150,0,10.0,Infraestructura,Material
17002578,P100,0,Salida Material orden,15/05/2025,12030,60000671,,P124,Hoja lija #150,0,8.0,Infraestructura,Material
17002578,P100,0,Salida Material orden,22/04/2025,12029,60000239,,P124,Hoja lija #150,0,8.0,Infraestructura,Material
17002592,P100,0,Salida Material orden,13/05/2025,117200,60000628,,P124,Desengrasante industrial gal,0,1.0,Electromecanico,Material
17002599,P100,0,Salida Material orden,18/06/2025,4483,70000451,,P124,"Tornillo lenteja a/perf galv N°6 x ½""",0,260.0,Electromecanico,Material
17002607,P100,0,Salida Material orden,06/08/2025,2101,60002445,,P124,"Tornillo estructura drywall N°7 x 7/16""",0,50.0,Infraestructura,Material
17002607,P100,0,Salida Material orden,15/05/2025,2101,60000668,,P124,"Tornillo estructura drywall N°7 x 7/16""",0,50.0,Infraestructura,Material
17002719,P100,0,Salida Material orden,21/06/2025,438,60001416,,P124,Tornillo hex inox 8mmx50mm,0,1.0,Metrologia,Material
17002747,P100,0,Salida Material orden,12/09/2025,79978,70002037,,P124,Caja DXN502DG 22cm x 17cm x 9cm,0,3.0,Frigoristas,Material
17002747,P100,0,Salida Material orden,01/09/2025,26659,60003017,,P124,Caja DXN502DG 22cm x 17cm x 9cm,0,1.0,Electromecanico,Material
17002747,P100,0,Salida Material orden,02/08/2025,26659,60000205,,P124,Caja DXN502DG 22cm x 17cm x 9cm,0,1.0,Frigoristas,Material
17002747,P100,0,Salida Material orden,04/06/2025,1,60001017,,P124,Caja DXN502DG 22cm x 17cm x 9cm,0,1.0,Frigoristas,Material
17002751,P100,0,Salida Material orden,16/10/2025,41480,60004080,,P124,Caja pulsador XALD01H7,0,1.0,Electromecanico,Material
17002756,P100,0,Salida Material orden,23/07/2025,1,70000447,,P124,Suiche triple sencillo 15A,0,1.0,Electromecanico,Material
17002756,P100,0,Salida Material orden,09/07/2025,1,60001877,,P124,Suiche triple sencillo 15A,0,1.0,Infraestructura,Material
17002762,P100,0,Salida Material orden,24/04/2025,34800,60000278,,P124,Angulo bla alum 20mm x 20mm x 2m,0,3.0,Infraestructura,Material
17002764,P100,0,Salida Material orden,11/06/2025,1,70000581,,P124,Clavija amar nylon 15A 125V,0,1.0,Electromecanico,Material
17002764,P100,0,Salida Material orden,11/06/2025,1,70000506,,P124,Clavija amar nylon 15A 125V,0,1.0,Metrologia,Material
17002764,P100,0,Salida Material orden,11/06/2025,1,70000496,,P124,Clavija amar nylon 15A 125V,0,1.0,Electromecanico,Material
17002764,P100,0,Salida Material orden,11/06/2025,1,70000527,,P124,Clavija amar nylon 15A 125V,0,1.0,Electromecanico,Material
17002764,P100,0,Salida Material orden,11/06/2025,1,70000609,,P124,Clavija amar nylon 15A 125V,0,1.0,Electromecanico,Material
17002769,P100,0,Salida Material orden,14/05/2025,1,60000202,,P124,Breaker riel din easy 9 2x32A,0,1.0,Frigoristas,Material
17002780,P100,0,Salida Material orden,09/10/2025,3500,70002715,,P124,Bornera regleta plastica 20-12AWG,0,1.0,Frigoristas,Material
17002780,P100,0,Salida Material orden,08/10/2025,11429,70002098,,P124,Bornera regleta plastica 20-12AWG,0,2.0,Electromecanico,Material
17002780,P100,0,Salida Material orden,08/10/2025,11429,70002811,,P124,Bornera regleta plastica 20-12AWG,0,2.0,Electromecanico,Material
17002780,P100,0,Salida Material orden,12/08/2025,11429,70001719,,P124,Bornera regleta plastica 20-12AWG,0,2.0,Frigoristas,Material
17002780,P100,0,Salida Material orden,31/07/2025,5715,60000205,,P124,Bornera regleta plastica 20-12AWG,0,1.0,Frigoristas,Material
17002780,P100,0,Salida Material orden,12/07/2025,5714,60001921,,P124,Bornera regleta plastica 20-12AWG,0,1.0,Frigoristas,Material
17002780,P100,0,Salida Material orden,25/06/2025,5715,60001514,,P124,Bornera regleta plastica 20-12AWG,0,1.0,Frigoristas,Material
17002780,P100,0,Salida Material orden,16/06/2025,11429,70000352,,P124,Bornera regleta plastica 20-12AWG,0,2.0,Electromecanico,Material
17002780,P100,0,Salida Material orden,11/06/2025,5714,70000613,,P124,Bornera regleta plastica 20-12AWG,0,1.0,Electromecanico,Material
17002790,P100,0,Salida Material orden,01/09/2025,1,60003017,,P124,Buzzer+piloto 22mm rj AD22-225M-220V20MA,0,1.0,Electromecanico,Material
17002793,P100,0,Salida Material orden,31/07/2025,20,60000205,,P124,Bornera riel din 20-12AWG,0,20.0,Frigoristas,Material
17002793,P100,0,Salida Material orden,14/05/2025,40,60000204,,P124,Bornera riel din 20-12AWG,0,40.0,Frigoristas,Material
17002798,P100,0,Salida Material orden,08/09/2025,1,70001753,,P124,Pulsador con piloto XB4BW33B5,0,1.0,Electromecanico,Material
17002798,P100,0,Salida Material orden,08/09/2025,1,70002004,,P124,Pulsador con piloto XB4BW33B5,0,1.0,Electromecanico,Material
17002904,P100,0,Salida Material orden,12/09/2025,33123,70002037,,P124,Carton corrugado x m,0,10.0,Frigoristas,Material
17002904,P100,0,Salida Material orden,18/06/2025,22348,70000445,,P124,Carton corrugado x m,0,10.0,Infraestructura,Material
17002904,P100,0,Salida Material orden,18/06/2025,22349,70000633,,P124,Carton corrugado x m,0,10.0,Infraestructura,Material
17002904,P100,0,Salida Material orden,15/05/2025,22348,60000671,,P124,Carton corrugado x m,0,10.0,Infraestructura,Material
17002904,P100,0,Salida Material orden,06/05/2025,22348,60000492,,P124,Carton corrugado x m,0,10.0,Infraestructura,Material
